"cytokine","ID","sex","group","day","value","LOD","NHP","virus"
"MDC",4872,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6552,"M","15 Mosquitos",4,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6242,"F","15 Mosquitos",8,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5910,"F","15 Mosquitos",2,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6321,"M","Control",8,398.11,295.16,"Squirrel","Dengue virus"
"MDC",6401,"M","15 Mosquitos",28,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6314,"M","15 Mosquitos",3,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6242,"F","15 Mosquitos",2,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6401,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6242,"F","15 Mosquitos",4,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5910,"F","15 Mosquitos",8,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6519,"M","15 Mosquitos",1,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6552,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6363,"M","15 Mosquitos",28,504.18,295.16,"Squirrel","Dengue virus"
"MDC",6519,"M","15 Mosquitos",3,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6541,"M","Control",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6314,"M","15 Mosquitos",1,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6314,"M","15 Mosquitos",5,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6363,"M","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6401,"M","15 Mosquitos",2,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5910,"F","15 Mosquitos",4,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4872,"F","15 Mosquitos",5,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5910,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6321,"M","Control",-7,328.73,295.16,"Squirrel","Dengue virus"
"MDC",6242,"F","15 Mosquitos",-7,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6552,"M","15 Mosquitos",28,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4516,"F","15 Mosquitos",3,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6321,"M","Control",4,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6401,"M","15 Mosquitos",4,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6519,"M","15 Mosquitos",5,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6541,"M","Control",3,295.16,295.16,"Squirrel","Dengue virus"
"MDC",4516,"F","15 Mosquitos",5,295.16,295.16,"Squirrel","Dengue virus"
"MDC",6363,"M","15 Mosquitos",4,295.16,295.16,"Squirrel","Dengue virus"
"MDC",5045,"F","15 Mosquitos",5,295.16,295.16,"Squirrel","Dengue virus"
"MIF",6363,"M","15 Mosquitos",-7,142.5,8.24,"Squirrel","Dengue virus"
"MIF",6242,"F","15 Mosquitos",-7,295.25,8.24,"Squirrel","Dengue virus"
"MIF",6552,"M","15 Mosquitos",-7,313.5,8.24,"Squirrel","Dengue virus"
"MIF",6314,"M","15 Mosquitos",1,679.75,8.24,"Squirrel","Dengue virus"
"MIF",5910,"F","15 Mosquitos",-7,214.65,8.24,"Squirrel","Dengue virus"
"MIF",5910,"F","15 Mosquitos",28,472.9,8.24,"Squirrel","Dengue virus"
"MIF",6321,"M","Control",2,231.92,8.24,"Squirrel","Dengue virus"
"MIF",4516,"F","15 Mosquitos",1,206.18,8.24,"Squirrel","Dengue virus"
"MIF",6541,"M","Control",-7,63.84,8.24,"Squirrel","Dengue virus"
"MIF",4872,"F","15 Mosquitos",-7,267.19,8.24,"Squirrel","Dengue virus"
"MIF",5910,"F","15 Mosquitos",8,1500.43,8.24,"Squirrel","Dengue virus"
"MIF",6321,"M","Control",-7,206.85,8.24,"Squirrel","Dengue virus"
"MIF",6519,"M","15 Mosquitos",1,211.29,8.24,"Squirrel","Dengue virus"
"MIF",6541,"M","Control",7,143.46,8.24,"Squirrel","Dengue virus"
"MIF",6363,"M","15 Mosquitos",2,197.76,8.24,"Squirrel","Dengue virus"
"MIF",6242,"F","15 Mosquitos",28,391.5,8.24,"Squirrel","Dengue virus"
"MIF",6321,"M","Control",8,796.24,8.24,"Squirrel","Dengue virus"
"MIF",5045,"F","15 Mosquitos",1,125.17,8.24,"Squirrel","Dengue virus"
"MIF",6541,"M","Control",1,215.52,8.24,"Squirrel","Dengue virus"
"MIF",6314,"M","15 Mosquitos",3,842.66,8.24,"Squirrel","Dengue virus"
"MIF",6401,"M","15 Mosquitos",-7,697.97,8.24,"Squirrel","Dengue virus"
"MIF",6321,"M","Control",28,263.13,8.24,"Squirrel","Dengue virus"
"MIF",6314,"M","15 Mosquitos",7,637.89,8.24,"Squirrel","Dengue virus"
"MIF",6552,"M","15 Mosquitos",2,198.48,8.24,"Squirrel","Dengue virus"
"MIF",5045,"F","15 Mosquitos",7,64.72,8.24,"Squirrel","Dengue virus"
"MIF",6552,"M","15 Mosquitos",4,91.32,8.24,"Squirrel","Dengue virus"
"MIF",4872,"F","15 Mosquitos",1,62.9,8.24,"Squirrel","Dengue virus"
"MIF",6519,"M","15 Mosquitos",3,229.99,8.24,"Squirrel","Dengue virus"
"MIF",5910,"F","15 Mosquitos",4,83.88,8.24,"Squirrel","Dengue virus"
"MIF",4516,"F","15 Mosquitos",7,673.18,8.24,"Squirrel","Dengue virus"
"MIF",5910,"F","15 Mosquitos",2,118.91,8.24,"Squirrel","Dengue virus"
"MIF",6401,"M","15 Mosquitos",28,166.68,8.24,"Squirrel","Dengue virus"
"MIF",6401,"M","15 Mosquitos",2,225.08,8.24,"Squirrel","Dengue virus"
"MIF",6519,"M","15 Mosquitos",7,104.09,8.24,"Squirrel","Dengue virus"
"MIF",6242,"F","15 Mosquitos",2,128.88,8.24,"Squirrel","Dengue virus"
"MIF",6321,"M","Control",4,137.21,8.24,"Squirrel","Dengue virus"
"MIF",4872,"F","15 Mosquitos",7,114.66,8.24,"Squirrel","Dengue virus"
"MIF",6242,"F","15 Mosquitos",4,663.84,8.24,"Squirrel","Dengue virus"
"MIF",4516,"F","15 Mosquitos",3,289.08,8.24,"Squirrel","Dengue virus"
"MIF",6314,"M","15 Mosquitos",-7,820.59,8.24,"Squirrel","Dengue virus"
"MIF",6363,"M","15 Mosquitos",28,93.6,8.24,"Squirrel","Dengue virus"
"MIF",5045,"F","15 Mosquitos",3,91.68,8.24,"Squirrel","Dengue virus"
"MIF",6314,"M","15 Mosquitos",5,648.56,8.24,"Squirrel","Dengue virus"
"MIF",6519,"M","15 Mosquitos",5,71.97,8.24,"Squirrel","Dengue virus"
"MIF",6552,"M","15 Mosquitos",28,146.28,8.24,"Squirrel","Dengue virus"
"MIF",4872,"F","15 Mosquitos",5,66.54,8.24,"Squirrel","Dengue virus"
"MIF",4872,"F","15 Mosquitos",3,109.38,8.24,"Squirrel","Dengue virus"
"MIF",6519,"M","15 Mosquitos",-7,181.39,8.24,"Squirrel","Dengue virus"
"MIF",4516,"F","15 Mosquitos",5,144.32,8.24,"Squirrel","Dengue virus"
"MIF",5045,"F","15 Mosquitos",-7,176.24,8.24,"Squirrel","Dengue virus"
"MIF",4516,"F","15 Mosquitos",-7,489.66,8.24,"Squirrel","Dengue virus"
"MIF",6401,"M","15 Mosquitos",8,703.38,8.24,"Squirrel","Dengue virus"
"MIF",5045,"F","15 Mosquitos",5,250.31,8.24,"Squirrel","Dengue virus"
"MIF",6541,"M","Control",5,130.38,8.24,"Squirrel","Dengue virus"
"MIF",6401,"M","15 Mosquitos",4,76.34,8.24,"Squirrel","Dengue virus"
"MIF",6242,"F","15 Mosquitos",8,884.96,8.24,"Squirrel","Dengue virus"
"MIF",6541,"M","Control",3,277.32,8.24,"Squirrel","Dengue virus"
"MIF",6552,"M","15 Mosquitos",8,871.44,8.24,"Squirrel","Dengue virus"
"MIF",6363,"M","15 Mosquitos",4,97.32,8.24,"Squirrel","Dengue virus"
"MIF",6363,"M","15 Mosquitos",8,752.1,8.24,"Squirrel","Dengue virus"
"MIG",6363,"M","15 Mosquitos",2,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5910,"F","15 Mosquitos",8,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6242,"F","15 Mosquitos",28,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5910,"F","15 Mosquitos",28,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6552,"M","15 Mosquitos",28,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6552,"M","15 Mosquitos",2,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6314,"M","15 Mosquitos",1,531.71,23.59,"Squirrel","Dengue virus"
"MIG",5910,"F","15 Mosquitos",2,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6541,"M","Control",7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6401,"M","15 Mosquitos",28,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6363,"M","15 Mosquitos",28,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6242,"F","15 Mosquitos",2,132.77,23.59,"Squirrel","Dengue virus"
"MIG",6321,"M","Control",8,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6321,"M","Control",28,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6541,"M","Control",5,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6314,"M","15 Mosquitos",7,427.89,23.59,"Squirrel","Dengue virus"
"MIG",4516,"F","15 Mosquitos",3,23.59,23.59,"Squirrel","Dengue virus"
"MIG",4872,"F","15 Mosquitos",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6519,"M","15 Mosquitos",1,114.67,23.59,"Squirrel","Dengue virus"
"MIG",6401,"M","15 Mosquitos",8,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6552,"M","15 Mosquitos",4,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6314,"M","15 Mosquitos",3,500.37,23.59,"Squirrel","Dengue virus"
"MIG",4872,"F","15 Mosquitos",5,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6519,"M","15 Mosquitos",7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5045,"F","15 Mosquitos",3,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6401,"M","15 Mosquitos",-7,129.72,23.59,"Squirrel","Dengue virus"
"MIG",4516,"F","15 Mosquitos",1,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6321,"M","Control",2,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6363,"M","15 Mosquitos",8,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6242,"F","15 Mosquitos",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6242,"F","15 Mosquitos",4,95.86,23.59,"Squirrel","Dengue virus"
"MIG",6321,"M","Control",4,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6519,"M","15 Mosquitos",3,112.05,23.59,"Squirrel","Dengue virus"
"MIG",6242,"F","15 Mosquitos",8,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6541,"M","Control",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",4516,"F","15 Mosquitos",7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",4872,"F","15 Mosquitos",3,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6363,"M","15 Mosquitos",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5045,"F","15 Mosquitos",1,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6541,"M","Control",1,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6401,"M","15 Mosquitos",2,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6552,"M","15 Mosquitos",8,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5910,"F","15 Mosquitos",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5910,"F","15 Mosquitos",4,83.01,23.59,"Squirrel","Dengue virus"
"MIG",6314,"M","15 Mosquitos",5,501.64,23.59,"Squirrel","Dengue virus"
"MIG",5045,"F","15 Mosquitos",5,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6321,"M","Control",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5045,"F","15 Mosquitos",7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6552,"M","15 Mosquitos",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",4872,"F","15 Mosquitos",1,23.59,23.59,"Squirrel","Dengue virus"
"MIG",4516,"F","15 Mosquitos",5,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6519,"M","15 Mosquitos",5,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6363,"M","15 Mosquitos",4,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6519,"M","15 Mosquitos",-7,199.48,23.59,"Squirrel","Dengue virus"
"MIG",4516,"F","15 Mosquitos",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",5045,"F","15 Mosquitos",-7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6401,"M","15 Mosquitos",4,23.59,23.59,"Squirrel","Dengue virus"
"MIG",4872,"F","15 Mosquitos",7,23.59,23.59,"Squirrel","Dengue virus"
"MIG",6314,"M","15 Mosquitos",-7,421.02,23.59,"Squirrel","Dengue virus"
"MIG",6541,"M","Control",3,23.59,23.59,"Squirrel","Dengue virus"
"MIP.1a",5045,"F","15 Mosquitos",1,289.09,28.4,"Squirrel","Dengue virus"
"MIP.1a",4516,"F","15 Mosquitos",1,40.45,28.4,"Squirrel","Dengue virus"
"MIP.1a",4872,"F","15 Mosquitos",1,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",4872,"F","15 Mosquitos",5,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",4516,"F","15 Mosquitos",7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6401,"M","15 Mosquitos",28,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6519,"M","15 Mosquitos",-7,230.6,28.4,"Squirrel","Dengue virus"
"MIP.1a",6519,"M","15 Mosquitos",7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",5045,"F","15 Mosquitos",7,190.59,28.4,"Squirrel","Dengue virus"
"MIP.1a",6314,"M","15 Mosquitos",-7,375.34,28.4,"Squirrel","Dengue virus"
"MIP.1a",6541,"M","Control",5,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6363,"M","15 Mosquitos",28,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",5045,"F","15 Mosquitos",-7,52.62,28.4,"Squirrel","Dengue virus"
"MIP.1a",6314,"M","15 Mosquitos",1,385.45,28.4,"Squirrel","Dengue virus"
"MIP.1a",6541,"M","Control",1,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",4516,"F","15 Mosquitos",-7,75.26,28.4,"Squirrel","Dengue virus"
"MIP.1a",5910,"F","15 Mosquitos",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6242,"F","15 Mosquitos",28,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",4872,"F","15 Mosquitos",7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6363,"M","15 Mosquitos",8,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6552,"M","15 Mosquitos",28,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",4872,"F","15 Mosquitos",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6519,"M","15 Mosquitos",1,171.01,28.4,"Squirrel","Dengue virus"
"MIP.1a",6541,"M","Control",7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6314,"M","15 Mosquitos",7,333.86,28.4,"Squirrel","Dengue virus"
"MIP.1a",6541,"M","Control",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",5910,"F","15 Mosquitos",28,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6321,"M","Control",8,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6363,"M","15 Mosquitos",4,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6363,"M","15 Mosquitos",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6552,"M","15 Mosquitos",8,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6401,"M","15 Mosquitos",4,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6401,"M","15 Mosquitos",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6314,"M","15 Mosquitos",5,339.88,28.4,"Squirrel","Dengue virus"
"MIP.1a",6321,"M","Control",2,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6242,"F","15 Mosquitos",4,52.73,28.4,"Squirrel","Dengue virus"
"MIP.1a",6321,"M","Control",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6552,"M","15 Mosquitos",4,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6552,"M","15 Mosquitos",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6242,"F","15 Mosquitos",8,31.66,28.4,"Squirrel","Dengue virus"
"MIP.1a",5045,"F","15 Mosquitos",3,255.52,28.4,"Squirrel","Dengue virus"
"MIP.1a",4872,"F","15 Mosquitos",3,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6519,"M","15 Mosquitos",5,92.18,28.4,"Squirrel","Dengue virus"
"MIP.1a",6314,"M","15 Mosquitos",3,332.99,28.4,"Squirrel","Dengue virus"
"MIP.1a",5910,"F","15 Mosquitos",4,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6321,"M","Control",28,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6242,"F","15 Mosquitos",-7,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",5045,"F","15 Mosquitos",5,236.31,28.4,"Squirrel","Dengue virus"
"MIP.1a",5910,"F","15 Mosquitos",8,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",4516,"F","15 Mosquitos",3,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",5910,"F","15 Mosquitos",2,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6401,"M","15 Mosquitos",8,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",4516,"F","15 Mosquitos",5,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6519,"M","15 Mosquitos",3,157.92,28.4,"Squirrel","Dengue virus"
"MIP.1a",6242,"F","15 Mosquitos",2,59.52,28.4,"Squirrel","Dengue virus"
"MIP.1a",6321,"M","Control",4,28.66,28.4,"Squirrel","Dengue virus"
"MIP.1a",6541,"M","Control",3,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6363,"M","15 Mosquitos",2,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6401,"M","15 Mosquitos",2,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1a",6552,"M","15 Mosquitos",2,28.4,28.4,"Squirrel","Dengue virus"
"MIP.1B",6314,"M","15 Mosquitos",5,4177.34,32.57,"Squirrel","Dengue virus"
"MIP.1B",6401,"M","15 Mosquitos",2,41.08,32.57,"Squirrel","Dengue virus"
"MIP.1B",6401,"M","15 Mosquitos",-7,69.68,32.57,"Squirrel","Dengue virus"
"MIP.1B",6541,"M","Control",1,99.6,32.57,"Squirrel","Dengue virus"
"MIP.1B",6519,"M","15 Mosquitos",5,380.26,32.57,"Squirrel","Dengue virus"
"MIP.1B",6363,"M","15 Mosquitos",2,36.18,32.57,"Squirrel","Dengue virus"
"MIP.1B",6363,"M","15 Mosquitos",-7,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",5910,"F","15 Mosquitos",-7,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6541,"M","Control",-7,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6519,"M","15 Mosquitos",7,266.08,32.57,"Squirrel","Dengue virus"
"MIP.1B",4872,"F","15 Mosquitos",3,176,32.57,"Squirrel","Dengue virus"
"MIP.1B",5045,"F","15 Mosquitos",1,34.08,32.57,"Squirrel","Dengue virus"
"MIP.1B",6321,"M","Control",2,94.84,32.57,"Squirrel","Dengue virus"
"MIP.1B",6519,"M","15 Mosquitos",-7,641.13,32.57,"Squirrel","Dengue virus"
"MIP.1B",6552,"M","15 Mosquitos",2,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",5045,"F","15 Mosquitos",3,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6321,"M","Control",-7,55.5,32.57,"Squirrel","Dengue virus"
"MIP.1B",4872,"F","15 Mosquitos",1,151.68,32.57,"Squirrel","Dengue virus"
"MIP.1B",6552,"M","15 Mosquitos",-7,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",4516,"F","15 Mosquitos",5,105.52,32.57,"Squirrel","Dengue virus"
"MIP.1B",6519,"M","15 Mosquitos",3,514.06,32.57,"Squirrel","Dengue virus"
"MIP.1B",5045,"F","15 Mosquitos",-7,47.78,32.57,"Squirrel","Dengue virus"
"MIP.1B",5910,"F","15 Mosquitos",2,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",4516,"F","15 Mosquitos",7,90.65,32.57,"Squirrel","Dengue virus"
"MIP.1B",6314,"M","15 Mosquitos",3,4328.96,32.57,"Squirrel","Dengue virus"
"MIP.1B",4516,"F","15 Mosquitos",-7,323.5,32.57,"Squirrel","Dengue virus"
"MIP.1B",4872,"F","15 Mosquitos",5,146.96,32.57,"Squirrel","Dengue virus"
"MIP.1B",6242,"F","15 Mosquitos",2,197.88,32.57,"Squirrel","Dengue virus"
"MIP.1B",6242,"F","15 Mosquitos",28,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",4516,"F","15 Mosquitos",1,206.34,32.57,"Squirrel","Dengue virus"
"MIP.1B",6363,"M","15 Mosquitos",8,44.18,32.57,"Squirrel","Dengue virus"
"MIP.1B",6242,"F","15 Mosquitos",-7,33.49,32.57,"Squirrel","Dengue virus"
"MIP.1B",5045,"F","15 Mosquitos",5,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",4516,"F","15 Mosquitos",3,153.1,32.57,"Squirrel","Dengue virus"
"MIP.1B",4872,"F","15 Mosquitos",-7,190.78,32.57,"Squirrel","Dengue virus"
"MIP.1B",5045,"F","15 Mosquitos",7,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6314,"M","15 Mosquitos",1,4256.28,32.57,"Squirrel","Dengue virus"
"MIP.1B",5910,"F","15 Mosquitos",28,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6552,"M","15 Mosquitos",8,193.92,32.57,"Squirrel","Dengue virus"
"MIP.1B",5910,"F","15 Mosquitos",4,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",4872,"F","15 Mosquitos",7,117.72,32.57,"Squirrel","Dengue virus"
"MIP.1B",6242,"F","15 Mosquitos",4,100.74,32.57,"Squirrel","Dengue virus"
"MIP.1B",6519,"M","15 Mosquitos",1,570.38,32.57,"Squirrel","Dengue virus"
"MIP.1B",6242,"F","15 Mosquitos",8,564.92,32.57,"Squirrel","Dengue virus"
"MIP.1B",6321,"M","Control",8,797.2,32.57,"Squirrel","Dengue virus"
"MIP.1B",6541,"M","Control",3,135.54,32.57,"Squirrel","Dengue virus"
"MIP.1B",6321,"M","Control",4,71.24,32.57,"Squirrel","Dengue virus"
"MIP.1B",6401,"M","15 Mosquitos",4,35.39,32.57,"Squirrel","Dengue virus"
"MIP.1B",6321,"M","Control",28,46.72,32.57,"Squirrel","Dengue virus"
"MIP.1B",6541,"M","Control",5,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6314,"M","15 Mosquitos",7,3878.23,32.57,"Squirrel","Dengue virus"
"MIP.1B",5910,"F","15 Mosquitos",8,318.69,32.57,"Squirrel","Dengue virus"
"MIP.1B",6541,"M","Control",7,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6401,"M","15 Mosquitos",8,93.69,32.57,"Squirrel","Dengue virus"
"MIP.1B",6363,"M","15 Mosquitos",28,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6552,"M","15 Mosquitos",28,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6363,"M","15 Mosquitos",4,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6314,"M","15 Mosquitos",-7,3828.39,32.57,"Squirrel","Dengue virus"
"MIP.1B",6401,"M","15 Mosquitos",28,32.57,32.57,"Squirrel","Dengue virus"
"MIP.1B",6552,"M","15 Mosquitos",4,32.57,32.57,"Squirrel","Dengue virus"
"RANTES",6519,"M","15 Mosquitos",-7,19.49,8.68,"Squirrel","Dengue virus"
"RANTES",6314,"M","15 Mosquitos",7,29.82,8.68,"Squirrel","Dengue virus"
"RANTES",6552,"M","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",4516,"F","15 Mosquitos",1,31.67,8.68,"Squirrel","Dengue virus"
"RANTES",6401,"M","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6363,"M","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6541,"M","Control",7,27.6,8.68,"Squirrel","Dengue virus"
"RANTES",5045,"F","15 Mosquitos",1,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",4516,"F","15 Mosquitos",-7,24.58,8.68,"Squirrel","Dengue virus"
"RANTES",6519,"M","15 Mosquitos",7,20.45,8.68,"Squirrel","Dengue virus"
"RANTES",5910,"F","15 Mosquitos",-7,34.96,8.68,"Squirrel","Dengue virus"
"RANTES",6363,"M","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6242,"F","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6552,"M","15 Mosquitos",2,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",5045,"F","15 Mosquitos",3,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6401,"M","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6314,"M","15 Mosquitos",-7,25.09,8.68,"Squirrel","Dengue virus"
"RANTES",4872,"F","15 Mosquitos",1,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",5045,"F","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6541,"M","Control",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",4516,"F","15 Mosquitos",7,14.98,8.68,"Squirrel","Dengue virus"
"RANTES",4872,"F","15 Mosquitos",3,19.11,8.68,"Squirrel","Dengue virus"
"RANTES",6552,"M","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",4872,"F","15 Mosquitos",5,24.58,8.68,"Squirrel","Dengue virus"
"RANTES",6242,"F","15 Mosquitos",2,13.79,8.68,"Squirrel","Dengue virus"
"RANTES",6242,"F","15 Mosquitos",4,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",4872,"F","15 Mosquitos",-7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6321,"M","Control",-7,29.48,8.68,"Squirrel","Dengue virus"
"RANTES",5045,"F","15 Mosquitos",7,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",6242,"F","15 Mosquitos",8,8.68,8.68,"Squirrel","Dengue virus"
"RANTES",5910,"F","15 Mosquitos",2,32.75,8.68,"Squirrel","Dengue virus"
"RANTES",6321,"M","Control",8,25.28,8.68,"Squirrel","Dengue virus"
