"ID","group","day","cytokine","sex","value","LOD","fold_change_baseline","NHP","virus","perc_nk_cells","nb_nk_cells"
"CP60","1 Mosquito",1,"IFN.g","F",357.58,14.44,1.50420662964833,"Cyno","Dengue virus",1.24,334
"CP60","1 Mosquito",1,"IL.RA","F",55.74,55.74,1,"Cyno","Dengue virus",1.24,334
"CP60","1 Mosquito",2,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"MIF","F",378.63,5.06,1.78632760898283,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"I.TAC","F",99.02,32.66,0.837732656514382,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"MIP.1B","F",127.52,32.55,0.864659614863032,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"RANTES","F",3631.13,9.09,0.931656189865298,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"G.CSF","F",142,113.59,0.82376145724562,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"MCP.1","F",755.68,20.12,1.07860293173092,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"HGF","F",1756.83,74.94,1.13134389871657,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.12","F",1365.62,112.39,1.32647570203301,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.6","F",14.1,7.71,1.82879377431907,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"MDC","F",919.31,286.83,1.02226200669417,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IFN.g","F",243.17,14.44,1.02292613158338,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"TNF.alpha","F",16.74,14.2,0.939393939393939,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"MIP.1a","F",59.99,28.54,1.85727554179567,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"TGFbeta","F",128.85,3.3,0.973628532567629,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"EGF","F",91.3,3.41,1.06933708128367,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.RA","F",55.74,55.74,1,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"Eotaxin","F",131.12,2.64,0.784304342624716,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"MIG","F",125.66,24.23,1.06753886670631,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",2,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",0.9,286
"CP60","1 Mosquito",28,"G.CSF","F",191.8,113.59,1.11265808098387,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"I.TAC","F",135.93,32.66,1.15,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"EGF","F",153.01,3.41,1.7921058795971,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"MIF","F",308.91,5.06,1.45739762219287,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"MCP.1","F",1208.85,20.12,1.72542498679722,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.6","F",7.71,7.71,1,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"MIP.1B","F",297.96,32.55,2.02034174125305,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"MIP.1a","F",97.01,28.54,3.00340557275542,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"MDC","F",1324.38,286.83,1.47269512615508,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IFN.g","F",705.88,14.44,2.96937573616019,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.RA","F",65.4,55.74,1.17330462863294,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"TNF.alpha","F",20.58,14.2,1.15488215488215,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"HGF","F",2704.43,74.94,1.74156883705655,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"TGFbeta","F",231.79,3.3,1.75147347740668,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"MIG","F",143.82,24.23,1.22181632826438,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"Eotaxin","F",142.61,2.64,0.85303265940902,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"RANTES","F",3927.26,9.09,1.00763566388711,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",28,"IL.12","F",1345.48,112.39,1.30691299744539,"Cyno","Dengue virus",0.2,73
"CP60","1 Mosquito",3,"I.TAC","F",119.08,32.66,1.00744500846024,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"MIF","F",1013.34,5.06,4.78080769956596,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"MDC","F",483.2,286.83,0.537312768962181,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"MIP.1a","F",28.54,28.54,0.88359133126935,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"TGFbeta","F",64.22,3.3,0.485265225933202,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"Eotaxin","F",140.04,2.64,0.837660007177892,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"HGF","F",712.54,74.94,0.458853606547876,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"MIG","F",24.23,24.23,0.205844872992949,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"EGF","F",65.4,3.41,0.765987350667604,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.12","F",666.32,112.39,0.647220522384435,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.6","F",7.71,7.71,1,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"MCP.1","F",347.98,20.12,0.49668146329627,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"TNF.alpha","F",14.2,14.2,0.79685746352413,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"G.CSF","F",113.59,113.59,0.658951154426268,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"MIP.1B","F",41.01,32.55,0.278071602929211,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.RA","F",65.4,55.74,1.17330462863294,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IFN.g","F",76.45,14.44,0.321596836614504,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"RANTES","F",1733.72,9.09,0.444828736369468,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",3,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1.1,342
"CP60","1 Mosquito",4,"HGF","F",1980.69,74.94,1.27550277872584,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"MIP.1B","F",114.33,32.55,0.775223759153784,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"MIF","F",319.15,5.06,1.50570862426873,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"EGF","F",89.21,3.41,1.04485828062778,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"Eotaxin","F",143.99,2.64,0.861287235315229,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"MDC","F",827.71,286.83,0.920403874167399,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"TNF.alpha","F",17.31,14.2,0.971380471380471,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"I.TAC","F",98.73,32.66,0.835279187817259,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"MIG","F",139.39,24.23,1.18418146291734,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"MCP.1","F",829.25,20.12,1.18361142433023,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IFN.g","F",294.08,14.44,1.23708564697964,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"G.CSF","F",150.65,113.59,0.873941292493329,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"RANTES","F",2677.26,9.09,0.686917254650417,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.RA","F",55.74,55.74,1,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.12","F",1395.78,112.39,1.35577119212052,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.6","F",7.71,7.71,1,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"TGFbeta","F",115.51,3.3,0.872827565361947,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",4,"MIP.1a","F",81.2,28.54,2.51393188854489,"Cyno","Dengue virus",1,314
"CP60","1 Mosquito",5,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"MIG","F",104.41,24.23,0.887010449409566,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"G.CSF","F",113.59,113.59,0.658951154426268,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"Eotaxin","F",139.55,2.64,0.834729034573514,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"HGF","F",1344.82,74.94,0.86602226844488,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"MDC","F",868.91,286.83,0.966217794037519,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.RA","F",55.74,55.74,1,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"EGF","F",64.87,3.41,0.759779807917545,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"RANTES","F",2514.02,9.09,0.645033996151379,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"MCP.1","F",610.54,20.12,0.871440601761322,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IFN.g","F",209.76,14.44,0.882382635032812,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"I.TAC","F",93.65,32.66,0.792301184433164,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"TNF.alpha","F",15.5,14.2,0.869809203142537,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"MIF","F",154.61,5.06,0.729430081147386,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.12","F",778.54,112.39,0.75622383463978,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"TGFbeta","F",99.24,3.3,0.749886655584102,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"IL.6","F",7.71,7.71,1,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"MIP.1a","F",28.54,28.54,0.88359133126935,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",5,"MIP.1B","F",90.28,32.55,0.612150800108489,"Cyno","Dengue virus",1.5,456
"CP60","1 Mosquito",6,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"MIP.1B","F",107.21,32.55,0.726946026579875,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"EGF","F",93.68,3.41,1.09721246193488,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"RANTES","F",3378.79,9.09,0.866912123155869,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IFN.g","F",214.54,14.44,0.902490324751809,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"MCP.1","F",853.17,20.12,1.21775310086924,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"Eotaxin","F",170.72,2.64,1.02117478167245,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.RA","F",59.64,55.74,1.06996770721206,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"TGFbeta","F",129.44,3.3,0.978086746259634,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"HGF","F",1827.96,74.94,1.17714940722662,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"MIF","F",252.7,5.06,1.19220607661823,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"TNF.alpha","F",18.86,14.2,1.05836139169472,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"MDC","F",1073.68,286.83,1.19391964772209,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"MIP.1a","F",59.99,28.54,1.85727554179567,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"I.TAC","F",198.76,32.66,1.68155668358714,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"G.CSF","F",171.45,113.59,0.994604942568743,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"MIG","F",106.11,24.23,0.901452722793306,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.6","F",7.71,7.71,1,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.12","F",1029.51,112.39,1,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",6,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",1.4,425
"CP60","1 Mosquito",7,"EGF","F",60.57,3.41,0.709416725228391,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"TNF.alpha","F",14.2,14.2,0.79685746352413,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"IL.6","F",7.71,7.71,1,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"IL.15","F",75.45,75.45,NA,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"IL.2","F",43.77,43.77,NA,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"GM.CSF","F",12.88,12.88,NA,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"I.TAC","F",176.65,32.66,1.49450084602369,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"Eotaxin","F",181.83,2.64,1.08763009929417,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"MIP.1a","F",73.59,28.54,2.27832817337461,"Cyno","Dengue virus",2.8,845
"CP60","1 Mosquito",7,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",2.8,845
